,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
68,U2,Sunday Bloody Sunday,0.541,0.984,6,-3.174,1,0.058,0.416,0.000719,0.044,0.779,100.456,audio_features,6Pztn1vmTohZrFICkaDOEa,spotify:track:6Pztn1vmTohZrFICkaDOEa,https://api.spotify.com/v1/tracks/6Pztn1vmTohZrFICkaDOEa,https://api.spotify.com/v1/audio-analysis/6Pztn1vmTohZrFICkaDOEa,279960,4
69,Supertramp,Fool's Overture,0.406,0.306,3,-10.482,1,0.0372,0.313,0.0079,0.0727,0.073,135.272,audio_features,5pSSEkT0963muzzIjsVkrs,spotify:track:5pSSEkT0963muzzIjsVkrs,https://api.spotify.com/v1/tracks/5pSSEkT0963muzzIjsVkrs,https://api.spotify.com/v1/audio-analysis/5pSSEkT0963muzzIjsVkrs,652560,4
70,Neil Diamond,Sweet Caroline,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4
71,Volbeat,Lola Montez,0.513,0.875,2,-4.819,1,0.0336,0.000139,3.28e-05,0.0715,0.677,151.986,audio_features,1wnq9TwifJ9ipLUFsm8vKx,spotify:track:1wnq9TwifJ9ipLUFsm8vKx,https://api.spotify.com/v1/tracks/1wnq9TwifJ9ipLUFsm8vKx,https://api.spotify.com/v1/audio-analysis/1wnq9TwifJ9ipLUFsm8vKx,267680,4
72,Muse,Uprising,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,audio_features,4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,304840,4
73,Pearl Jam,Alive,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907,4
74,Amy Winehouse,Back To Black,0.49,0.725,10,-3.304,1,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,audio_features,30FURVTCpbKyykjSEQzGkH,spotify:track:30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH,240440,4
75,Guus Meeuwis,Brabant,0.407,0.466,7,-7.054,1,0.0311,0.561,0.00894,0.103,0.387,81.568,audio_features,0GiWi4EkPduFWHQyhiKpRB,spotify:track:0GiWi4EkPduFWHQyhiKpRB,https://api.spotify.com/v1/tracks/0GiWi4EkPduFWHQyhiKpRB,https://api.spotify.com/v1/audio-analysis/0GiWi4EkPduFWHQyhiKpRB,210173,4
76,Acda & De Munnik,Het Regent Zonnestralen,0.624,0.628,7,-9.846,1,0.0303,0.434,0.0,0.179,0.783,108.102,audio_features,2LGL71GENQR0oC9jMwTTZY,spotify:track:2LGL71GENQR0oC9jMwTTZY,https://api.spotify.com/v1/tracks/2LGL71GENQR0oC9jMwTTZY,https://api.spotify.com/v1/audio-analysis/2LGL71GENQR0oC9jMwTTZY,225493,4
77,Simon & Garfunkel,Bridge Over Troubled Water,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,audio_features,6l8EbYRtQMgKOyc1gcDHF9,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/audio-analysis/6l8EbYRtQMgKOyc1gcDHF9,293120,4
78,The Rolling Stones,Sympathy For The Devil,0.728,0.681,9,-10.943,1,0.221,0.61,0.0,0.0559,0.578,115.944,audio_features,75zMKn5euxQdlkZgu4P42J,spotify:track:75zMKn5euxQdlkZgu4P42J,https://api.spotify.com/v1/tracks/75zMKn5euxQdlkZgu4P42J,https://api.spotify.com/v1/audio-analysis/75zMKn5euxQdlkZgu4P42J,376800,4
79,Cranberries,Zombie,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440,4
80,Electric Light Orchestra,Mr. Blue Sky,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4
81,Son Mieux,Multicolor,0.682,0.799,10,-5.227,1,0.0275,0.0445,2.7e-06,0.15,0.661,114.998,audio_features,2ExdbieQffMXpY7ygN2YN9,spotify:track:2ExdbieQffMXpY7ygN2YN9,https://api.spotify.com/v1/tracks/2ExdbieQffMXpY7ygN2YN9,https://api.spotify.com/v1/audio-analysis/2ExdbieQffMXpY7ygN2YN9,208681,4
82,Coldplay,Clocks (Albumversie),0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
83,AC/DC,Highway To Hell,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,2zYzyRzz6pRmhPzyfMEC8s,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4
84,The Alan Parsons Project,Old And Wise,0.375,0.317,0,-11.741,0,0.0315,0.727,2.92e-05,0.123,0.12,112.003,audio_features,5Jt2AQv1c3RUF5ENtAYF1i,spotify:track:5Jt2AQv1c3RUF5ENtAYF1i,https://api.spotify.com/v1/tracks/5Jt2AQv1c3RUF5ENtAYF1i,https://api.spotify.com/v1/audio-analysis/5Jt2AQv1c3RUF5ENtAYF1i,295253,4
85,The Beatles,Let It Be,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4
86,Queen,Somebody To Love,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,audio_features,6cFZ4PLC19taNlpl9pbGMf,spotify:track:6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,296493,3
87,Queen,Don't Stop Me Now,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4
88,Pink Floyd,Another Brick In The Wall,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,audio_features,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,238747,4
89,Kensington,Sorry,0.461,0.409,4,-8.479,0,0.0315,0.502,0.0,0.0979,0.0895,133.956,audio_features,07uuo1yEND3oinbFZnYOvx,spotify:track:07uuo1yEND3oinbFZnYOvx,https://api.spotify.com/v1/tracks/07uuo1yEND3oinbFZnYOvx,https://api.spotify.com/v1/audio-analysis/07uuo1yEND3oinbFZnYOvx,227440,4
90,The Beatles,Here Comes The Sun,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
91,Elvis Presley,Suspicious Minds,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4
92,Dolly Parton,Jolene,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,audio_features,2SpEHTbUuebeLkgs9QB7Ue,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/tracks/2SpEHTbUuebeLkgs9QB7Ue,https://api.spotify.com/v1/audio-analysis/2SpEHTbUuebeLkgs9QB7Ue,161533,4
93,Goldband,Noodgeval,0.856,0.89,2,-6.463,0,0.0627,0.131,0.0143,0.0614,0.77,139.003,audio_features,2LcmbuYX7tyR4DWy3b273L,spotify:track:2LcmbuYX7tyR4DWy3b273L,https://api.spotify.com/v1/tracks/2LcmbuYX7tyR4DWy3b273L,https://api.spotify.com/v1/audio-analysis/2LcmbuYX7tyR4DWy3b273L,214383,4
94,Queen,Who Wants To Live Forever,0.135,0.399,4,-8.67,0,0.0361,0.577,0.00104,0.115,0.0383,87.476,audio_features,00QAndVDVfNqNWYdWAhEan,spotify:track:00QAndVDVfNqNWYdWAhEan,https://api.spotify.com/v1/tracks/00QAndVDVfNqNWYdWAhEan,https://api.spotify.com/v1/audio-analysis/00QAndVDVfNqNWYdWAhEan,295347,5
95,Liesbeth List & Ramses Shaffy,Pastorale,0.463,0.523,2,-8.605,1,0.0272,0.646,0.0,0.283,0.346,111.838,audio_features,2BUfuy4p88WKk3d49B1ayP,spotify:track:2BUfuy4p88WKk3d49B1ayP,https://api.spotify.com/v1/tracks/2BUfuy4p88WKk3d49B1ayP,https://api.spotify.com/v1/audio-analysis/2BUfuy4p88WKk3d49B1ayP,255573,4
96,Dire Straits,Private Investigations (Albumversie),0.551,0.101,4,-20.104,0,0.0309,0.699,0.542,0.0811,0.0691,84.407,audio_features,0SqUwlygrVkMWkplNvvld1,spotify:track:0SqUwlygrVkMWkplNvvld1,https://api.spotify.com/v1/tracks/0SqUwlygrVkMWkplNvvld1,https://api.spotify.com/v1/audio-analysis/0SqUwlygrVkMWkplNvvld1,406867,4
97,Sinéad O'Connor,Nothing Compares 2 U,0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,audio_features,5GHY1DFWKz3Prg2V0Iodqo,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040,4
98,Floor Jansen & Henk Poort,Phantom Of The Opera,0.469,0.868,0,-6.156,0,0.0475,0.00248,2.24e-05,0.244,0.271,131.984,audio_features,0j5FGEdsHVWaOqNpjglmnf,spotify:track:0j5FGEdsHVWaOqNpjglmnf,https://api.spotify.com/v1/tracks/0j5FGEdsHVWaOqNpjglmnf,https://api.spotify.com/v1/audio-analysis/0j5FGEdsHVWaOqNpjglmnf,244176,4
99,U2,One,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4
100,Red Hot Chili Peppers,Under The Bridge,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4
101,Sinéad O'Connor,Troy,0.315,0.311,10,-9.232,1,0.032,0.482,1.37e-06,0.44,0.185,116.262,audio_features,4ZbrvxwWPNX0MgbubsqbZG,spotify:track:4ZbrvxwWPNX0MgbubsqbZG,https://api.spotify.com/v1/tracks/4ZbrvxwWPNX0MgbubsqbZG,https://api.spotify.com/v1/audio-analysis/4ZbrvxwWPNX0MgbubsqbZG,391200,4
102,The Doors,Riders On The Storm (Albumversie),0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4
103,Depeche Mode,Enjoy The Silence,0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776,audio_features,4wGSg2Qqpt2sGCWuAZj6EN,spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/tracks/4wGSg2Qqpt2sGCWuAZj6EN,https://api.spotify.com/v1/audio-analysis/4wGSg2Qqpt2sGCWuAZj6EN,257631,4
104,Journey,Don't Stop Believin',0.494,0.805,4,-7.087,1,0.0422,0.256,0.0,0.356,0.465,119.026,audio_features,5ehcf6UL1TkwozB386cRAp,spotify:track:5ehcf6UL1TkwozB386cRAp,https://api.spotify.com/v1/tracks/5ehcf6UL1TkwozB386cRAp,https://api.spotify.com/v1/audio-analysis/5ehcf6UL1TkwozB386cRAp,249093,4
105,The Rolling Stones,Gimme Shelter,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
106,Snow Patrol,Chasing Cars,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4
107,Simple Minds,Belfast Child,0.162,0.512,7,-8.346,1,0.0439,0.316,0.0645,0.0977,0.335,161.965,audio_features,0guW4g1Z0gJjkKxkIy7VR7,spotify:track:0guW4g1Z0gJjkKxkIy7VR7,https://api.spotify.com/v1/tracks/0guW4g1Z0gJjkKxkIy7VR7,https://api.spotify.com/v1/audio-analysis/0guW4g1Z0gJjkKxkIy7VR7,402173,4
108,Rammstein,Deutschland,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,audio_features,2bPGTMB5sFfFYQ2YvSmup0,spotify:track:2bPGTMB5sFfFYQ2YvSmup0,https://api.spotify.com/v1/tracks/2bPGTMB5sFfFYQ2YvSmup0,https://api.spotify.com/v1/audio-analysis/2bPGTMB5sFfFYQ2YvSmup0,322340,4
109,Kate Bush,Wuthering Heights,0.484,0.392,1,-11.381,1,0.0313,0.366,0.0452,0.124,0.521,124.564,audio_features,2VyjK8wf0S6J8FgAgoqOkw,spotify:track:2VyjK8wf0S6J8FgAgoqOkw,https://api.spotify.com/v1/tracks/2VyjK8wf0S6J8FgAgoqOkw,https://api.spotify.com/v1/audio-analysis/2VyjK8wf0S6J8FgAgoqOkw,269067,4
110,Fleetwood Mac,Dreams,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
111,AC/DC,Whole Lotta Rosie,0.292,0.838,9,-4.459,1,0.078,0.0014,0.479,0.0953,0.423,159.176,audio_features,4wYq5wugZDzQiMZQYG4wVB,spotify:track:4wYq5wugZDzQiMZQYG4wVB,https://api.spotify.com/v1/tracks/4wYq5wugZDzQiMZQYG4wVB,https://api.spotify.com/v1/audio-analysis/4wYq5wugZDzQiMZQYG4wVB,333800,4
112,Kate Bush,Running Up That Hill (Albumversie),0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,audio_features,1PtQJZVZIdWIYdARpZRDFO,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933,4
113,Rammstein,Du Hast,0.638,0.891,9,-6.901,0,0.0422,0.00224,0.11,0.325,0.735,125.115,audio_features,6XcoiOYiNbIxzpt8WRxq8Z,spotify:track:6XcoiOYiNbIxzpt8WRxq8Z,https://api.spotify.com/v1/tracks/6XcoiOYiNbIxzpt8WRxq8Z,https://api.spotify.com/v1/audio-analysis/6XcoiOYiNbIxzpt8WRxq8Z,235601,4
114,Harry Styles,Sign Of The Times,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4
115,The Killers,Mr. Brightside,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
116,George Michael,Careless Whisper,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,0.803,153.119,audio_features,4jDmJ51x1o9NZB5Nxxc7gY,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY,300107,4
117,Creedence Clearwater Revival,Have You Ever Seen The Rain,0.743,0.47,0,-13.154,1,0.029,0.0936,3.15e-05,0.186,0.89,116.122,audio_features,5DnT9a5IM3eMjKgXTWVJvi,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/audio-analysis/5DnT9a5IM3eMjKgXTWVJvi,160333,4
118,The Rolling Stones,Angie,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,272000,4
119,The Verve,Bitter Sweet Symphony (Albumversie),0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267,4
120,Sting,Fields Of Gold,0.651,0.339,2,-11.917,1,0.0246,0.372,0.0141,0.0739,0.32,103.996,audio_features,0I1DJdLt9BKOb7GWmWxCjo,spotify:track:0I1DJdLt9BKOb7GWmWxCjo,https://api.spotify.com/v1/tracks/0I1DJdLt9BKOb7GWmWxCjo,https://api.spotify.com/v1/audio-analysis/0I1DJdLt9BKOb7GWmWxCjo,222120,4
121,Golden Earring,When The Lady Smiles (Albumversie),0.704,0.816,11,-7.121,1,0.0309,0.438,0.00891,0.354,0.83,131.577,audio_features,6RGmi17H0xpHb7hpMxFwip,spotify:track:6RGmi17H0xpHb7hpMxFwip,https://api.spotify.com/v1/tracks/6RGmi17H0xpHb7hpMxFwip,https://api.spotify.com/v1/audio-analysis/6RGmi17H0xpHb7hpMxFwip,340027,4
122,Muse,Knights Of Cydonia (Albumversie),0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,audio_features,7ouMYWpwJ422jRcDASZB7P,spotify:track:7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/tracks/7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/audio-analysis/7ouMYWpwJ422jRcDASZB7P,366213,4
123,R.E.M.,Losing My Religion,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,audio_features,31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/tracks/31AOj9sFz2gM0O3hMARRBx,https://api.spotify.com/v1/audio-analysis/31AOj9sFz2gM0O3hMARRBx,268427,4
124,Rammstein,Sonne,0.51,0.917,4,-4.806,0,0.0854,0.0054,0.000133,0.396,0.313,75.098,audio_features,4w3R0GZ2rScJMKlgPJzHRq,spotify:track:4w3R0GZ2rScJMKlgPJzHRq,https://api.spotify.com/v1/tracks/4w3R0GZ2rScJMKlgPJzHRq,https://api.spotify.com/v1/audio-analysis/4w3R0GZ2rScJMKlgPJzHRq,272440,4
125,The Beatles,Blackbird,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4
126,Black Sabbath,Paranoid,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,audio_features,4MSqgoFS7e8LpsxeeMMVMu,spotify:track:4MSqgoFS7e8LpsxeeMMVMu,https://api.spotify.com/v1/tracks/4MSqgoFS7e8LpsxeeMMVMu,https://api.spotify.com/v1/audio-analysis/4MSqgoFS7e8LpsxeeMMVMu,168440,4
127,U2,Where The Streets Have No Name,0.49,0.724,2,-9.581,1,0.0366,0.00976,0.0046,0.159,0.292,125.812,audio_features,4qgZs0RNjdzKAS22lP0QjY,spotify:track:4qgZs0RNjdzKAS22lP0QjY,https://api.spotify.com/v1/tracks/4qgZs0RNjdzKAS22lP0QjY,https://api.spotify.com/v1/audio-analysis/4qgZs0RNjdzKAS22lP0QjY,337506,4
128,Foo Fighters,The Pretender,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4
129,ABBA,The Winner Takes It All,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,3oEkrIfXfSh9zGnE7eBzSV,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720,4
130,Claudia de Breij,Mag Ik Dan Bij Jou,0.541,0.291,0,-9.478,1,0.0344,0.968,0.0085,0.708,0.188,133.444,audio_features,6JlJtgJIlMhp8sQ1tKBfdv,spotify:track:6JlJtgJIlMhp8sQ1tKBfdv,https://api.spotify.com/v1/tracks/6JlJtgJIlMhp8sQ1tKBfdv,https://api.spotify.com/v1/audio-analysis/6JlJtgJIlMhp8sQ1tKBfdv,206133,4
131,BLØF ft. Geike,Zoutelande,0.664,0.697,6,-6.427,0,0.027,0.0879,7.02e-05,0.148,0.913,128.96,audio_features,7p9ahtEJ2M2xmgrES1H7d8,spotify:track:7p9ahtEJ2M2xmgrES1H7d8,https://api.spotify.com/v1/tracks/7p9ahtEJ2M2xmgrES1H7d8,https://api.spotify.com/v1/audio-analysis/7p9ahtEJ2M2xmgrES1H7d8,219547,4
132,Queen,The Show Must Go On,0.306,0.686,11,-6.928,0,0.0347,0.414,0.0,0.112,0.175,83.402,audio_features,3hU637WcAGM5ubSqeaTme5,spotify:track:3hU637WcAGM5ubSqeaTme5,https://api.spotify.com/v1/tracks/3hU637WcAGM5ubSqeaTme5,https://api.spotify.com/v1/audio-analysis/3hU637WcAGM5ubSqeaTme5,277827,4
133,David Bowie,Space Oddity (Albumversie),0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
134,Eric Clapton,Tears In Heaven,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,audio_features,1kgdslQYmeTR4thk9whoRw,spotify:track:1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/tracks/1kgdslQYmeTR4thk9whoRw,https://api.spotify.com/v1/audio-analysis/1kgdslQYmeTR4thk9whoRw,271760,4
135,The Beatles,Hey Jude,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,audio_features,1eT2CjXwFXNx6oY5ydvzKU,spotify:track:1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/tracks/1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/audio-analysis/1eT2CjXwFXNx6oY5ydvzKU,238854,4
